PID,RegistrationID,AssessmentName,InstrumentID,InstrumentName,ItemID,Response,Score,TScore,TScoreStandardError,Theta,ThetaStandardError,Position,ResponseTime,DateCreated,NumberFormatting
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ10,1,1,,,,,12,5.929,2023-02-09T13:49:48-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ11,2,2,,,,,13,0.535,2023-02-09T13:49:57-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ12,3,3,,,,,14,0.519,2023-02-09T13:49:57-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ13,4,4,,,,,15,7.521,2023-02-09T13:50:25-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ14,5,5,,,,,16,0.260,2023-02-09T13:50:25-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ15,6,6,,,,,17,2.744,2023-02-09T13:50:28-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ16,7,7,,,,,18,1.111,2023-02-09T13:50:29-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ17,-2,,,,,,19,0.551,2023-02-09T13:50:30-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ18,1,1,,,,,20,0.902,2023-02-09T13:50:31-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ19,2,6,,,,,21,0.343,2023-02-09T13:50:32-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ20,3,5,,,,,22,0.301,2023-02-09T13:50:32-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ21,4,4,,,,,23,0.335,2023-02-09T13:50:33-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ22,5,3,,,,,24,0.301,2023-02-09T13:50:33-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ23,6,6,,,,,25,0.302,2023-02-09T13:50:34-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ24,7,7,,,,,26,0.293,2023-02-09T13:50:34-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ25,-2,,,,,,27,0.310,2023-02-09T13:50:34-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ26,1,7,,,,,28,0.785,2023-02-09T13:50:35-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ27,3,3,,,,,29,2.486,2023-02-09T13:50:36-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ28,4,4,,,,,30,2.069,2023-02-09T13:50:42-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ29,5,3,,,,,31,0.444,2023-02-09T13:50:43-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ30,6,6,,,,,32,1.952,2023-02-09T13:50:45-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ31,7,1,,,,,33,0.310,2023-02-09T13:50:45-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ32,-2,,,,,,34,0.243,2023-02-09T13:50:46-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ33,1,1,,,,,35,0.711,2023-02-09T13:50:47-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ34,2,6,,,,,36,0.252,2023-02-09T13:50:47-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ35,3,3,,,,,37,0.293,2023-02-09T13:50:47-0600,xxxx.x
NBT_PROMIS_12m,7BDD7CDB-6EC6-47D8-8563-938B0DEC7650,CBQ-VSF,008CCFEE-E060-410A-A8BD-0DE65B67D6F6,Children's Behavior Questionnaire - Very Short Form,SelfReg_CBQ36,4,4,,,,,38,0.276,2023-02-09T13:50:48-0600,xxxx.x
