PID,RegistrationID,AssessmentName,InstrumentID,InstrumentName,ItemID,Response,Score,TScore,TScoreStandardError,Theta,ThetaStandardError,Position,ResponseTime,DateCreated,NumberFormatting
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR6_instruction,1,,,,,,7,,2023-02-09T19:28:24-0600,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR6_image,1,,,,,,8,,2023-02-09T19:28:25-0600,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR6,2,0,,,,,9,,2023-02-09T19:28:27-0600,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR7,1,1,,,,,10,,2023-02-09T19:28:42-0600,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR9,1,0,,,,,11,,2023-02-09T19:29:00-0600,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,MVR RT 2923 13,854C1D32-0340-4640-915C-840761517C95,Mullen Visual Reception,MVR10,2,0,,,,,12,,2023-02-09T19:29:13-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T19:20:35-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T19:20:36-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,MVR7,2,0,,,,,3,,2023-02-09T19:21:46-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,MVR6_instruction,1,,,,,,4,,2023-02-09T19:21:48-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,MVR6_image,1,,,,,,5,,2023-02-09T19:22:06-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,MVR6,2,0,,,,,6,,2023-02-09T19:22:09-0600,xxxx.x
567,6EEEFD54-CDD2-4742-90B9-A97B837639BE,MVR RT 2923 11,25EBB7EF-298F-445F-9882-81DD59089701,Mullen Visual Reception,MVR5,1,1,,,,,7,,2023-02-09T19:23:04-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T19:12:13-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T19:12:14-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR27_A,2,1,,,,,3,,2023-02-09T19:12:19-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR27_B,1,1,,,,,4,,2023-02-09T19:12:46-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR27_C,2,1,,,,,5,,2023-02-09T19:13:28-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR27_D,3,1,,,,,6,,2023-02-09T19:13:32-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR27_Sum,,1,,,,,7,,2023-02-09T19:13:32-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_A,2,1,,,,,8,,2023-02-09T19:13:36-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_B,2,1,,,,,9,,2023-02-09T19:13:40-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_C,4,1,,,,,10,,2023-02-09T19:13:43-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_D,2,1,,,,,11,,2023-02-09T19:13:47-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_E,3,1,,,,,12,,2023-02-09T19:13:51-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_F,3,1,,,,,13,,2023-02-09T19:13:55-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,MVR28_Sum,,1,,,,,14,,2023-02-09T19:13:55-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_A,2,1,,,,,15,,2023-02-09T19:14:01-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_B,3,1,,,,,14,,2023-02-09T19:14:44-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_C,1,1,,,,,15,,2023-02-09T19:14:47-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_D,4,1,,,,,16,,2023-02-09T19:14:51-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_E,6,1,,,,,17,,2023-02-09T19:14:54-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_F,8,1,,,,,18,,2023-02-09T19:14:58-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_G,5,1,,,,,19,,2023-02-09T19:15:02-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_H,7,1,,,,,20,,2023-02-09T19:15:07-0600,xxxx.x
567,CDC43A91-AEF2-46B0-A269-C4E9AA474808,MVR RT 2923 9,62A2DAF6-4676-443B-BB3C-64FCE38ABE83,Mullen Visual Reception,RL27_Sum,,1,,,,,21,,2023-02-09T19:15:07-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T19:02:53-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T19:02:55-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,MVR9,1,0,,,,,3,,2023-02-09T19:04:51-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,MVR7,1,1,,,,,4,,2023-02-09T19:05:29-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,MVR10,1,1,,,,,5,,2023-02-09T19:05:59-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,MVR11,5,0,,,,,6,,2023-02-09T19:06:16-0600,xxxx.x
567,B85C2926-26C2-4A5C-A9E4-19AEA05A3BEF,MVR RT 2923 7,566D710E-6294-4B5B-9C54-CBC6DD3D8F00,Mullen Visual Reception,MVR12,2,0,,,,,7,,2023-02-09T19:06:37-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T18:52:41-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T18:52:42-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR27_A,2,1,,,,,3,,2023-02-09T18:53:27-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR27_B,3,0,,,,,4,,2023-02-09T18:53:31-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR27_C,3,0,,,,,5,,2023-02-09T18:53:35-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR27_D,2,0,,,,,6,,2023-02-09T18:53:38-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR27_Sum,,0,,,,,7,,2023-02-09T18:53:38-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_A,3,0,,,,,8,,2023-02-09T18:53:42-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_B,3,0,,,,,9,,2023-02-09T18:53:45-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_C,3,0,,,,,10,,2023-02-09T18:53:49-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_D,3,0,,,,,11,,2023-02-09T18:53:53-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_E,2,0,,,,,12,,2023-02-09T18:53:56-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_F,4,0,,,,,13,,2023-02-09T18:54:00-0600,xxxx.x
567,F197AA7E-3F7B-49E1-AB6B-86D8683AF971,MVR RT 2923 5,16FAC585-6F9C-447A-95ED-FB7CDCDE9194,Mullen Visual Reception,MVR28_Sum,,0,,,,,14,,2023-02-09T18:54:00-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T14:58:47-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T14:58:49-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,Touch_instruction,1,,,,,,3,,2023-02-09T14:58:50-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR23_image,1,,,,,,4,,2023-02-09T14:58:54-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR23_blank,1,,,,,,5,,2023-02-09T14:59:02-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR23,2,1,,,,,6,,2023-02-09T14:59:09-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR24,1,1,,,,,7,,2023-02-09T14:59:19-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR27_A,1,0,,,,,8,,2023-02-09T15:00:32-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR27_B,3,0,,,,,9,,2023-02-09T15:00:37-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR27_C,1,0,,,,,10,,2023-02-09T15:00:52-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR27_D,2,0,,,,,11,,2023-02-09T15:00:57-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR27_Sum,,0,,,,,12,,2023-02-09T15:00:57-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_A,3,0,,,,,13,,2023-02-09T15:01:02-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_B,3,0,,,,,14,,2023-02-09T15:01:06-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_C,3,0,,,,,15,,2023-02-09T15:01:09-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_D,3,0,,,,,16,,2023-02-09T15:01:13-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_E,4,0,,,,,17,,2023-02-09T15:01:17-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_F,4,0,,,,,18,,2023-02-09T15:01:20-0600,xxxx.x
567,2D011173-CAC7-45CD-9A94-F83F47BCDDC8,MVR RT 2923 3,15D88781-98C2-4A2B-9A76-DE193AF45516,Mullen Visual Reception,MVR28_Sum,,0,,,,,19,,2023-02-09T15:01:20-0600,xxxx.x
567,09623487-12C1-4895-A6A1-DE0661DB810D,MVR RT 2923 1,584AA620-29B7-4EA7-BFF6-EB5AEDC1D8BA,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T14:45:06-0600,xxxx.x
567,09623487-12C1-4895-A6A1-DE0661DB810D,MVR RT 2923 1,584AA620-29B7-4EA7-BFF6-EB5AEDC1D8BA,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T14:49:19-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,Mullen_MVR_Title,1,,,,,,1,,2023-02-09T19:32:22-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,Mullen_MVR_Instructions,1,,,,,,2,,2023-02-09T19:32:23-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR3_instruction,1,,,,,,3,,2023-02-09T19:32:57-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR3_Image,1,,,,,,4,,2023-02-09T19:32:58-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR3,1,1,,,,,5,,2023-02-09T19:32:59-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR5,1,1,,,,,6,,2023-02-09T19:33:22-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR6_instruction,1,,,,,,7,,2023-02-09T19:33:59-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR6_image,1,,,,,,8,,2023-02-09T19:34:00-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR6,1,1,,,,,9,,2023-02-09T19:34:01-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR7,1,1,,,,,10,,2023-02-09T19:34:34-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR9,3,2,,,,,11,,2023-02-09T19:34:52-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR10,1,1,,,,,12,,2023-02-09T19:35:48-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR11,3|4,1,,,,,13,,2023-02-09T19:36:14-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR12,1,1,,,,,14,,2023-02-09T19:36:52-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR13,1,1,,,,,15,,2023-02-09T19:37:29-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR14,1,1,,,,,16,,2023-02-09T19:37:52-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR15,1,1,,,,,17,,2023-02-09T19:38:21-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,Touch_instruction,1,,,,,,18,,2023-02-09T19:39:19-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR23_image,1,,,,,,19,,2023-02-09T19:41:54-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR23_blank,1,,,,,,20,,2023-02-09T19:42:02-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR23,2,1,,,,,21,,2023-02-09T19:42:05-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR24,1,1,,,,,22,,2023-02-09T19:44:17-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR27_A,2,1,,,,,23,,2023-02-09T19:44:25-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR27_B,1,1,,,,,24,,2023-02-09T19:44:38-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR27_C,2,1,,,,,25,,2023-02-09T19:44:54-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR27_D,3,1,,,,,26,,2023-02-09T19:45:35-0600,xxxx.x
567,6E971BCF-680B-4615-A140-5C74E5D4C3EE,MVR RT 2923 16,7463B95D-1E33-4189-9382-30B746BE36A1,Mullen Visual Reception,MVR27_Sum,,1,,,,,27,,2023-02-09T19:45:35-0600,xxxx.x
